"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 9691738, SEN S/N: 9691738)"	"Intensité, Lux (LGR S/N: 9691738, SEN S/N: 9691738)"	"Coupleur attaché (LGR S/N: 9691738, SEN S/N: 9691738)"	"Hôte connecté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Arrêté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Fin de fichier (LGR S/N: 9691738, SEN S/N: 9691738)"
55	12/05/18	16:00:00	16.237	2,066.7				
56	12/05/18	17:00:00	16.046	1,550.0				
57	12/05/18	18:00:00	16.046	818.1				
58	12/05/18	19:00:00	16.046	258.3				
59	12/05/18	20:00:00	16.332	0.0				
60	12/05/18	21:00:00	17.760	0.0				
61	12/05/18	22:00:00	16.808	0.0				
62	12/05/18	23:00:00	17.379	0.0				
63	13/05/18	00:00:00	17.570	0.0				
64	13/05/18	01:00:00	17.475	0.0				
65	13/05/18	02:00:00	17.284	0.0				
66	13/05/18	03:00:00	16.999	0.0				
67	13/05/18	04:00:00	16.237	0.0				
68	13/05/18	05:00:00	15.951	0.0				
69	13/05/18	06:00:00	16.046	43.1				
70	13/05/18	07:00:00	15.951	226.0				
71	13/05/18	08:00:00	15.664	398.3				
72	13/05/18	09:00:00	15.569	592.0				
73	13/05/18	10:00:00	15.569	1,054.9				
74	13/05/18	11:00:00	15.664	667.4				
75	13/05/18	12:00:00	15.569	1,636.1				
76	13/05/18	13:00:00	15.951	2,066.7				
77	13/05/18	14:00:00	15.664	2,669.5				
78	13/05/18	15:00:00	16.237	2,927.8				
79	13/05/18	16:00:00	16.046	2,325.0				
80	13/05/18	17:00:00	15.760	1,722.2				
81	13/05/18	18:00:00	15.760	893.4				
82	13/05/18	19:00:00	15.569	301.4				
83	13/05/18	20:00:00	15.569	10.8				
84	13/05/18	21:00:00	17.189	0.0				
85	13/05/18	22:00:00	15.951	0.0				
86	13/05/18	23:00:00	17.665	0.0				
87	14/05/18	00:00:00	16.427	0.0				
88	14/05/18	01:00:00	16.427	0.0				
89	14/05/18	02:00:00	15.855	0.0				
90	14/05/18	03:00:00	15.855	0.0				
91	14/05/18	04:00:00	16.141	0.0				
92	14/05/18	05:00:00	16.046	0.0				
93	14/05/18	06:00:00	16.141	43.1				
94	14/05/18	07:00:00	16.046	193.8				
95	14/05/18	08:00:00	15.951	366.0				
96	14/05/18	09:00:00	15.855	635.1				
97	14/05/18	10:00:00	15.760	807.3				
98	14/05/18	11:00:00	15.760	1,205.6				
99	14/05/18	12:00:00	15.951	1,463.9				
100	14/05/18	13:00:00	15.855	2,325.0				
101	14/05/18	14:00:00	17.379	3,616.7				
102	14/05/18	15:00:00	17.950	3,616.7				
103	14/05/18	16:00:00	17.094	2,411.1				
104	14/05/18	17:00:00	18.331	1,044.1				
105	14/05/18	18:00:00	17.379	592.0				
106	14/05/18	19:00:00	17.094	430.6				
107	14/05/18	20:00:00	17.475	10.8				
108	14/05/18	21:00:00	17.189	0.0				
109	14/05/18	22:00:00	17.950	0.0				
110	14/05/18	23:00:00	18.331	0.0				
111	15/05/18	00:00:00	20.710	0.0				
112	15/05/18	01:00:00	20.615	0.0				
113	15/05/18	02:00:00	20.519	0.0				
114	15/05/18	03:00:00	20.424	0.0				
115	15/05/18	04:00:00	20.234	0.0				
116	15/05/18	05:00:00	20.138	0.0				
117	15/05/18	06:00:00	16.046	53.8				
118	15/05/18	07:00:00	15.378	204.5				
119	15/05/18	08:00:00	15.569	279.9				
120	15/05/18	09:00:00	15.378	419.8				
121	15/05/18	10:00:00	15.569	764.2				
122	15/05/18	11:00:00	15.569	1,237.9				
123	15/05/18	12:00:00	15.951	1,463.9				
124	15/05/18	13:00:00	15.569	1,377.8				
125	15/05/18	14:00:00	15.664	1,894.5				
126	15/05/18	15:00:00	15.473	172.2				
127	15/05/18	16:00:00	15.378	430.6				
128	15/05/18	17:00:00	15.282	86.1				
129	15/05/18	18:00:00	15.187	43.1				
130	15/05/18	19:00:00	15.091	21.5				
131	15/05/18	20:00:00	15.091	0.0				
132	15/05/18	21:00:00	17.570	0.0				
133	15/05/18	22:00:00	18.426	0.0				
134	15/05/18	23:00:00	18.616	0.0				
135	16/05/18	00:00:00	18.711	0.0				
136	16/05/18	01:00:00	18.236	0.0				
137	16/05/18	02:00:00	19.092	0.0				
138	16/05/18	03:00:00	19.092	0.0				
139	16/05/18	04:00:00	18.426	0.0				
140	16/05/18	05:00:00	16.999	0.0				
141	16/05/18	06:00:00	16.427	21.5				
142	16/05/18	07:00:00	16.427	96.9				
143	16/05/18	08:00:00	16.332	452.1				
144	16/05/18	09:00:00	16.237	452.1				
145	16/05/18	10:00:00	16.046	592.0				
146	16/05/18	11:00:00	16.237	538.2				
147	16/05/18	12:00:00	16.523	430.6				
148	16/05/18	13:00:00	17.379	645.8				
149	16/05/18	14:00:00	17.760	96.9				
150	16/05/18	15:00:00	17.665	172.2				
151	16/05/18	16:00:00	16.808	226.0				
152	16/05/18	17:00:00	18.521	215.3				
153	16/05/18	18:00:00	18.711	204.5				
154	16/05/18	19:00:00	18.711	86.1				
155	16/05/18	20:00:00	18.901	0.0				
156	16/05/18	21:00:00	18.996	0.0				
157	16/05/18	22:00:00	18.901	0.0				
158	16/05/18	23:00:00	17.665	0.0				
159	17/05/18	00:00:00	17.284	0.0				
160	17/05/18	01:00:00	17.284	0.0				
161	17/05/18	02:00:00	17.475	0.0				
162	17/05/18	03:00:00	16.618	0.0				
163	17/05/18	04:00:00	17.094	0.0				
164	17/05/18	05:00:00	15.473	0.0				
165	17/05/18	06:00:00	15.951	21.5				
166	17/05/18	07:00:00	16.046	129.2				
167	17/05/18	08:00:00	16.237	344.4				
168	17/05/18	09:00:00	16.618	96.9				
169	17/05/18	10:00:00	16.999	75.3				
170	17/05/18	11:00:00	16.332	226.0				
171	17/05/18	12:00:00	16.141	139.9				
172	17/05/18	13:00:00	17.665	1,044.1				
173	17/05/18	14:00:00	18.140	398.3				
174	17/05/18	15:00:00	17.950	473.6				
175	17/05/18	16:00:00	18.521	688.9				
176	17/05/18	17:00:00	17.760	624.3				
177	17/05/18	18:00:00	17.665	301.4				
178	17/05/18	19:00:00	16.808	96.9				
179	17/05/18	20:00:00	16.713	0.0				
180	17/05/18	21:00:00	17.379	0.0				
181	17/05/18	22:00:00	17.570	0.0				
182	17/05/18	23:00:00	18.616	0.0				
183	18/05/18	00:00:00	18.236	0.0				
184	18/05/18	01:00:00	18.331	0.0				
185	18/05/18	02:00:00	18.806	0.0				
186	18/05/18	03:00:00	18.426	0.0				
187	18/05/18	04:00:00	17.950	0.0				
188	18/05/18	05:00:00	18.806	0.0				
189	18/05/18	06:00:00	18.711	0.0				
190	18/05/18	07:00:00	18.331	10.8				
191	18/05/18	08:00:00	18.521	10.8				
192	18/05/18	09:00:00	18.806	21.5				
193	18/05/18	10:00:00	18.901	32.3				
194	18/05/18	11:00:00	18.711	43.1				
195	18/05/18	12:00:00	17.855	86.1				
196	18/05/18	13:00:00	17.570	32.3				
197	18/05/18	14:00:00	17.665	161.5				
198	18/05/18	15:00:00	17.475	236.8				
199	18/05/18	16:00:00	16.523	322.9				
200	18/05/18	17:00:00	17.284	312.2				
201	18/05/18	18:00:00	17.189	172.2				
202	18/05/18	19:00:00	17.475	43.1				
203	18/05/18	20:00:00	17.665	0.0				
204	18/05/18	21:00:00	17.475	0.0				
205	18/05/18	22:00:00	16.999	0.0				
206	18/05/18	23:00:00	17.284	0.0				
207	19/05/18	00:00:00	18.331	0.0				
208	19/05/18	01:00:00	18.426	0.0				
209	19/05/18	02:00:00	18.236	0.0				
210	19/05/18	03:00:00	17.855	0.0				
211	19/05/18	04:00:00	17.760	0.0				
212	19/05/18	05:00:00	18.331	0.0				
213	19/05/18	06:00:00	17.855	0.0				
214	19/05/18	07:00:00	17.284	0.0				
215	19/05/18	08:00:00	16.999	10.8				
216	19/05/18	09:00:00	16.427	21.5				
217	19/05/18	10:00:00	15.760	21.5				
218	19/05/18	11:00:00	15.760	43.1				
219	19/05/18	12:00:00	16.427	53.8				
220	19/05/18	13:00:00	16.427	86.1				
221	19/05/18	14:00:00	15.951	139.9				
222	19/05/18	15:00:00	16.427	183.0				
223	19/05/18	16:00:00	16.237	279.9				
224	19/05/18	17:00:00	16.523	290.6				
225	19/05/18	18:00:00	16.332	161.5				
226	19/05/18	19:00:00	17.475	43.1				
227	19/05/18	20:00:00	16.332	0.0				
228	19/05/18	21:00:00	17.189	0.0				
229	19/05/18	22:00:00	17.855	0.0				
230	19/05/18	23:00:00	18.426	0.0				
231	20/05/18	00:00:00	18.331	0.0				
232	20/05/18	01:00:00	18.045	0.0				
233	20/05/18	02:00:00	17.570	0.0				
234	20/05/18	03:00:00	17.950	0.0				
235	20/05/18	04:00:00	17.379	0.0				
236	20/05/18	05:00:00	16.999	0.0				
237	20/05/18	06:00:00	16.332	0.0				
238	20/05/18	07:00:00	16.332	0.0				
239	20/05/18	08:00:00	16.332	10.8				
240	20/05/18	09:00:00	16.427	21.5				
241	20/05/18	10:00:00	16.427	32.3				
242	20/05/18	11:00:00	16.427	53.8				
243	20/05/18	12:00:00	16.713	53.8				
244	20/05/18	13:00:00	17.094	96.9				
245	20/05/18	14:00:00	17.094	139.9				
246	20/05/18	15:00:00	16.427	193.8				
247	20/05/18	16:00:00	16.427	290.6				
248	20/05/18	17:00:00	16.332	301.4				
249	20/05/18	18:00:00	17.094	183.0				
250	20/05/18	19:00:00	17.284	43.1				
251	20/05/18	20:00:00	17.665	0.0				
252	20/05/18	21:00:00	17.189	0.0				
253	20/05/18	22:00:00	17.475	0.0				
254	20/05/18	23:00:00	18.045	0.0				
255	21/05/18	00:00:00	18.140	0.0				
256	21/05/18	01:00:00	18.140	0.0				
257	21/05/18	02:00:00	18.426	0.0				
258	21/05/18	03:00:00	18.521	0.0				
259	21/05/18	04:00:00	17.855	0.0				
260	21/05/18	05:00:00	17.760	0.0				
261	21/05/18	06:00:00	17.475	0.0				
262	21/05/18	07:00:00	17.475	0.0				
263	21/05/18	08:00:00	17.284	10.8				
264	21/05/18	09:00:00	16.141	32.3				
265	21/05/18	10:00:00	15.760	43.1				
266	21/05/18	11:00:00	15.760	64.6				
267	21/05/18	12:00:00	15.664	86.1				
268	21/05/18	13:00:00	15.569	96.9				
269	21/05/18	14:00:00	15.855	129.2				
270	21/05/18	15:00:00	15.664	161.5				
271	21/05/18	16:00:00	15.664	236.8				
272	21/05/18	17:00:00	15.855	247.6				
273	21/05/18	18:00:00	16.046	96.9				
274	21/05/18	19:00:00	16.237	21.5				
275	21/05/18	20:00:00	18.521	0.0				
276	21/05/18	21:00:00	18.140	0.0				
277	21/05/18	22:00:00	18.711	0.0				
278	21/05/18	23:00:00	18.616	0.0				
279	22/05/18	00:00:00	18.521	0.0				
280	22/05/18	01:00:00	18.045	0.0				
281	22/05/18	02:00:00	17.665	0.0				
282	22/05/18	03:00:00	17.760	0.0				
283	22/05/18	04:00:00	17.189	0.0				
284	22/05/18	05:00:00	17.284	0.0				
285	22/05/18	06:00:00	17.379	0.0				
286	22/05/18	07:00:00	17.379	0.0				
287	22/05/18	08:00:00	17.189	10.8				
288	22/05/18	09:00:00	17.379	32.3				
289	22/05/18	10:00:00	18.236	355.2				
290	22/05/18	11:00:00	18.045	441.3				
291	22/05/18	12:00:00	17.950	592.0				
292	22/05/18	13:00:00	16.523	764.2				
293	22/05/18	14:00:00	16.332	839.6				
294	22/05/18	15:00:00	16.523	1,011.8				
295	22/05/18	16:00:00	16.332	958.0				
296	22/05/18	17:00:00	16.523	322.9				
297	22/05/18	18:00:00	16.618	204.5				
298	22/05/18	19:00:00	16.808	43.1				
299	22/05/18	20:00:00	16.999	0.0				
300	22/05/18	21:00:00	17.094	0.0				
301	22/05/18	22:00:00	17.570	0.0				
302	22/05/18	23:00:00	18.711	0.0				
303	23/05/18	00:00:00	19.092	0.0				
304	23/05/18	01:00:00	19.187	0.0				
305	23/05/18	02:00:00	19.187	0.0				
306	23/05/18	03:00:00	19.377	0.0				
307	23/05/18	04:00:00	18.711	0.0				
308	23/05/18	05:00:00	18.426	0.0				
309	23/05/18	06:00:00	17.760	0.0				
310	23/05/18	07:00:00	17.094	0.0				
311	23/05/18	08:00:00	17.094	129.2				
312	23/05/18	09:00:00	16.999	204.5				
313	23/05/18	10:00:00	16.332	247.6				
314	23/05/18	11:00:00	16.427	301.4				
315	23/05/18	12:00:00	16.237	355.2				
316	23/05/18	13:00:00	16.237	419.8				
317	23/05/18	14:00:00	16.141	807.3				
318	23/05/18	15:00:00	15.951	871.9				
319	23/05/18	16:00:00	16.046	441.3				
320	23/05/18	17:00:00	16.999	990.3				
321	23/05/18	18:00:00	16.999	21.5				
322	23/05/18	19:00:00	17.855	53.8				
323	23/05/18	20:00:00	19.377	0.0				
324	23/05/18	21:00:00	19.092	0.0				
325	23/05/18	22:00:00	18.426	0.0				
326	23/05/18	23:00:00	16.427	0.0				
327	24/05/18	00:00:00	16.618	0.0				
328	24/05/18	01:00:00	16.237	0.0				
329	24/05/18	02:00:00	16.332	0.0				
330	24/05/18	03:00:00	15.951	0.0				
331	24/05/18	04:00:00	16.332	0.0				
332	24/05/18	05:00:00	16.332	0.0				
333	24/05/18	06:00:00	16.237	0.0				
334	24/05/18	07:00:00	16.332	53.8				
335	24/05/18	08:00:00	16.237	86.1				
336	24/05/18	09:00:00	16.237	129.2				
337	24/05/18	10:00:00	16.141	161.5				
338	24/05/18	11:00:00	16.427	204.5				
339	24/05/18	12:00:00	16.618	258.3				
340	24/05/18	13:00:00	16.713	333.7				
341	24/05/18	14:00:00	16.808	505.9				
342	24/05/18	15:00:00	16.713	721.2				
343	24/05/18	16:00:00	16.808	183.0				
344	24/05/18	17:00:00	18.616	161.5				
345	24/05/18	18:00:00	18.806	118.4				
346	24/05/18	19:00:00	19.187	21.5				
347	24/05/18	20:00:00	18.806	0.0				
348	24/05/18	21:00:00	18.996	0.0				
349	24/05/18	22:00:00	19.092	0.0				
350	24/05/18	23:00:00	18.996	0.0				
351	25/05/18	00:00:00	17.475	0.0				
352	25/05/18	01:00:00	17.665	0.0				
353	25/05/18	02:00:00	17.760	0.0				
354	25/05/18	03:00:00	17.379	0.0				
355	25/05/18	04:00:00	17.570	0.0				
356	25/05/18	05:00:00	17.379	0.0				
357	25/05/18	06:00:00	16.999	0.0				
358	25/05/18	07:00:00	17.665	21.5				
359	25/05/18	08:00:00	16.332	53.8				
360	25/05/18	09:00:00	16.713	75.3				
361	25/05/18	10:00:00	16.046	86.1				
362	25/05/18	11:00:00	16.808	107.6				
363	25/05/18	12:00:00	16.713	139.9				
364	25/05/18	13:00:00	17.284	204.5				
365	25/05/18	14:00:00	16.713	269.1				
366	25/05/18	15:00:00	16.618	355.2				
367	25/05/18	16:00:00	16.332	538.2				
368	25/05/18	17:00:00	16.427	441.3				
369	25/05/18	18:00:00	16.237	279.9				
370	25/05/18	19:00:00	16.141	96.9				
371	25/05/18	20:00:00	16.427	0.0				
372	25/05/18	21:00:00	17.284	0.0				
373	25/05/18	22:00:00	17.665	0.0				
374	25/05/18	23:00:00	17.760	0.0				
375	26/05/18	00:00:00	17.665	0.0				
376	26/05/18	01:00:00	17.379	0.0				
377	26/05/18	02:00:00	16.713	0.0				
378	26/05/18	03:00:00	16.999	0.0				
379	26/05/18	04:00:00	16.808	0.0				
380	26/05/18	05:00:00	16.903	0.0				
381	26/05/18	06:00:00	16.999	0.0				
382	26/05/18	07:00:00	16.999	21.5				
383	26/05/18	08:00:00	16.141	43.1				
384	26/05/18	09:00:00	16.332	53.8				
385	26/05/18	10:00:00	16.237	64.6				
386	26/05/18	11:00:00	16.237	86.1				
387	26/05/18	12:00:00	16.523	129.2				
388	26/05/18	13:00:00	16.713	172.2				
389	26/05/18	14:00:00	16.808	236.8				
390	26/05/18	15:00:00	16.618	387.5				
391	26/05/18	16:00:00	16.808	742.7				
392	26/05/18	17:00:00	16.523	645.8				
393	26/05/18	18:00:00	16.427	322.9				
394	26/05/18	19:00:00	16.332	96.9				
395	26/05/18	20:00:00	16.523	0.0				
396	26/05/18	21:00:00	16.808	0.0				
397	26/05/18	22:00:00	17.094	0.0				
398	26/05/18	23:00:00	17.094	0.0				
399	27/05/18	00:00:00	17.379	0.0				
400	27/05/18	01:00:00	17.760	0.0				
401	27/05/18	02:00:00	17.094	0.0				
402	27/05/18	03:00:00	16.427	0.0				
403	27/05/18	04:00:00	16.808	0.0				
404	27/05/18	05:00:00	16.523	0.0				
405	27/05/18	06:00:00	16.523	0.0				
406	27/05/18	07:00:00	16.332	32.3				
407	27/05/18	08:00:00	16.523	43.1				
408	27/05/18	09:00:00	15.951	64.6				
409	27/05/18	10:00:00	16.141	86.1				
410	27/05/18	11:00:00	16.237	96.9				
411	27/05/18	12:00:00	15.951	107.6				
412	27/05/18	13:00:00	16.332	150.7				
413	27/05/18	14:00:00	16.141	247.6				
414	27/05/18	15:00:00	16.523	452.1				
415	27/05/18	16:00:00	16.808	764.2				
416	27/05/18	17:00:00	16.903	376.7				
417	27/05/18	18:00:00	16.999	355.2				
418	27/05/18	19:00:00	16.618	64.6				
419	27/05/18	20:00:00	16.999	0.0				
420	27/05/18	21:00:00	16.523	0.0				
421	27/05/18	22:00:00	16.618	0.0				
422	27/05/18	23:00:00	17.094	0.0				
423	28/05/18	00:00:00	18.331	0.0				
424	28/05/18	01:00:00	18.045	0.0				
425	28/05/18	02:00:00	18.045	0.0				
426	28/05/18	03:00:00	16.713	0.0				
427	28/05/18	04:00:00	16.713	0.0				
428	28/05/18	05:00:00	16.237	0.0				
429	28/05/18	06:00:00	16.046	0.0				
430	28/05/18	07:00:00	16.332	53.8				
431	28/05/18	08:00:00	16.523	86.1				
432	28/05/18	09:00:00	16.046	107.6				
433	28/05/18	10:00:00	15.951	150.7				
434	28/05/18	11:00:00	16.046	193.8				
435	28/05/18	12:00:00	16.237	312.2				
436	28/05/18	13:00:00	16.523	312.2				
437	28/05/18	14:00:00	16.046	538.2				
438	28/05/18	15:00:00	15.951	344.4				
439	28/05/18	16:00:00	16.237	979.5				
440	28/05/18	17:00:00	16.237	871.9				
441	28/05/18	18:00:00	16.332	505.9				
442	28/05/18	19:00:00	16.237	64.6				
443	28/05/18	20:00:00	16.046	0.0				
444	28/05/18	21:00:00	16.618	0.0				
445	28/05/18	22:00:00	16.999	0.0				
446	28/05/18	23:00:00	17.379	0.0				
447	29/05/18	00:00:00	17.570	0.0				
448	29/05/18	01:00:00	17.379	0.0				
449	29/05/18	02:00:00	16.427	0.0				
450	29/05/18	03:00:00	17.094	0.0				
451	29/05/18	04:00:00	16.046	0.0				
452	29/05/18	05:00:00	15.951	0.0				
453	29/05/18	06:00:00	15.951	32.3				
454	29/05/18	07:00:00	15.760	96.9				
455	29/05/18	08:00:00	15.951	161.5				
456	29/05/18	09:00:00	15.855	107.6				
457	29/05/18	10:00:00	15.760	258.3				
458	29/05/18	11:00:00	15.760	172.2				
459	29/05/18	12:00:00	15.951	236.8				
460	29/05/18	13:00:00	16.237	269.1				
461	29/05/18	14:00:00	16.141	419.8				
462	29/05/18	15:00:00	16.237	656.6				
463	29/05/18	16:00:00	16.618	1,194.8				
464	29/05/18	17:00:00	16.523	1,119.5				
465	29/05/18	18:00:00	16.427	613.5				
466	29/05/18	19:00:00	15.855	43.1				
467	29/05/18	20:00:00	16.141	0.0				
468	29/05/18	21:00:00	15.951	0.0				
469	29/05/18	22:00:00	16.523	0.0				
470	29/05/18	23:00:00	16.903	0.0				
471	30/05/18	00:00:00	17.094	0.0				
472	30/05/18	01:00:00	17.475	0.0				
473	30/05/18	02:00:00	16.808	0.0				
474	30/05/18	03:00:00	16.427	0.0				
475	30/05/18	04:00:00	16.332	0.0				
476	30/05/18	05:00:00	16.332	0.0				
477	30/05/18	06:00:00	16.237	0.0				
478	30/05/18	07:00:00	16.237	32.3				
479	30/05/18	08:00:00	16.046	107.6				
480	30/05/18	09:00:00	16.141	172.2				
481	30/05/18	10:00:00	15.951	183.0				
482	30/05/18	11:00:00	16.046	236.8				
483	30/05/18	12:00:00	15.951	247.6				
484	30/05/18	13:00:00	16.046	269.1				
485	30/05/18	14:00:00	16.427	301.4				
486	30/05/18	15:00:00	16.332	484.4				
487	30/05/18	16:00:00	16.237	839.6				
488	30/05/18	17:00:00	16.237	968.8				
489	30/05/18	18:00:00	16.141	581.3				
490	30/05/18	19:00:00	16.427	172.2				
491	30/05/18	20:00:00	16.808	10.8				
492	30/05/18	21:00:00	17.379	0.0				
493	30/05/18	22:00:00	17.570	0.0				
494	30/05/18	23:00:00	17.760	0.0				
495	31/05/18	00:00:00	17.475	0.0				
496	31/05/18	01:00:00	16.618	0.0				
497	31/05/18	02:00:00	16.523	0.0				
498	31/05/18	03:00:00	16.332	0.0				
499	31/05/18	04:00:00	16.332	0.0				
500	31/05/18	05:00:00	16.332	0.0				
501	31/05/18	06:00:00	16.332	0.0				
502	31/05/18	07:00:00	16.332	21.5				
503	31/05/18	08:00:00	16.332	43.1				
504	31/05/18	09:00:00	15.760	64.6				
505	31/05/18	10:00:00	15.855	86.1				
506	31/05/18	11:00:00	16.046	118.4				
507	31/05/18	12:00:00	16.046	150.7				
508	31/05/18	13:00:00	16.237	204.5				
509	31/05/18	14:00:00	16.427	226.0				
510	31/05/18	15:00:00	16.808	322.9				
511	31/05/18	16:00:00	16.618	484.4				
512	31/05/18	17:00:00	17.094	828.8				
513	31/05/18	18:00:00	16.999	366.0				
514	31/05/18	19:00:00	16.999	107.6				
515	31/05/18	20:00:00	16.903	10.8				
516	31/05/18	21:00:00	17.094	0.0				
517	31/05/18	22:00:00	17.094	0.0				
518	31/05/18	23:00:00	16.713	0.0				
519	01/06/18	00:00:00	16.999	0.0				
520	01/06/18	01:00:00	17.570	0.0				
521	01/06/18	02:00:00	16.523	0.0				
522	01/06/18	03:00:00	16.332	0.0				
523	01/06/18	04:00:00	16.237	0.0				
524	01/06/18	05:00:00	16.332	0.0				
525	01/06/18	06:00:00	16.237	10.8				
526	01/06/18	07:00:00	16.237	32.3				
527	01/06/18	08:00:00	15.951	64.6				
528	01/06/18	09:00:00	16.141	75.3				
529	01/06/18	10:00:00	16.332	96.9				
530	01/06/18	11:00:00	16.046	118.4				
531	01/06/18	12:00:00	16.332	139.9				
532	01/06/18	13:00:00	16.427	172.2				
533	01/06/18	14:00:00	16.713	290.6				
534	01/06/18	15:00:00	16.808	376.7				
535	01/06/18	16:00:00	16.523	505.9				
536	01/06/18	17:00:00	16.427	678.1				
537	01/06/18	18:00:00	16.523	495.1				
538	01/06/18	19:00:00	16.523	183.0				
539	01/06/18	20:00:00	16.427	10.8				
540	01/06/18	21:00:00	16.523	0.0				
541	01/06/18	22:00:00	16.903	0.0				
542	01/06/18	23:00:00	17.189	0.0				
543	02/06/18	00:00:00	17.379	0.0				
544	02/06/18	01:00:00	17.379	0.0				
545	02/06/18	02:00:00	17.475	0.0				
546	02/06/18	03:00:00	17.379	0.0				
547	02/06/18	04:00:00	16.903	0.0				
548	02/06/18	05:00:00	17.284	0.0				
549	02/06/18	06:00:00	16.999	10.8				
550	02/06/18	07:00:00	17.189	43.1				
551	02/06/18	08:00:00	17.094	64.6				
552	02/06/18	09:00:00	16.523	86.1				
553	02/06/18	10:00:00	16.237	107.6				
554	02/06/18	11:00:00	16.237	129.2				
555	02/06/18	12:00:00	16.141	172.2				
556	02/06/18	13:00:00	16.332	236.8				
557	02/06/18	14:00:00	16.237	333.7				
558	02/06/18	15:00:00	16.427	495.1				
559	02/06/18	16:00:00	16.713	699.7				
560	02/06/18	17:00:00	16.999	818.1				
561	02/06/18	18:00:00	18.426	549.0				
562	02/06/18	19:00:00	18.045	226.0				
563	02/06/18	20:00:00	17.760	21.5				
564	02/06/18	21:00:00	17.475	0.0				
565	02/06/18	22:00:00	17.665	0.0				
566	02/06/18	23:00:00	17.570	0.0				
567	03/06/18	00:00:00	17.475	0.0				
568	03/06/18	01:00:00	17.855	0.0				
569	03/06/18	02:00:00	17.760	0.0				
570	03/06/18	03:00:00	16.999	0.0				
571	03/06/18	04:00:00	16.999	0.0				
572	03/06/18	05:00:00	16.999	0.0				
573	03/06/18	06:00:00	16.618	10.8				
574	03/06/18	07:00:00	16.523	43.1				
575	03/06/18	08:00:00	16.523	75.3				
576	03/06/18	09:00:00	16.427	96.9				
577	03/06/18	10:00:00	16.332	118.4				
578	03/06/18	11:00:00	16.237	150.7				
579	03/06/18	12:00:00	16.237	193.8				
580	03/06/18	13:00:00	16.332	269.1				
581	03/06/18	14:00:00	16.618	419.8				
582	03/06/18	15:00:00	16.808	538.2				
583	03/06/18	16:00:00	17.284	861.1				
584	03/06/18	17:00:00	17.284	775.0				
585	03/06/18	18:00:00	16.713	613.5				
586	03/06/18	19:00:00	16.713	226.0				
587	03/06/18	20:00:00	16.999	21.5				
588	03/06/18	21:00:00	16.903	0.0				
589	03/06/18	22:00:00	16.999	0.0				
590	03/06/18	23:00:00	17.094	0.0				
591	04/06/18	00:00:00	17.570	0.0				
592	04/06/18	01:00:00	16.999	0.0				
593	04/06/18	02:00:00	17.189	0.0				
594	04/06/18	03:00:00	17.189	0.0				
595	04/06/18	04:00:00	17.094	0.0				
596	04/06/18	05:00:00	16.903	0.0				
597	04/06/18	06:00:00	16.618	21.5				
598	04/06/18	07:00:00	16.523	43.1				
599	04/06/18	08:00:00	16.523	86.1				
600	04/06/18	09:00:00	16.523	107.6				
601	04/06/18	10:00:00	16.523	118.4				
602	04/06/18	11:00:00	16.618	161.5				
603	04/06/18	12:00:00	16.523	215.3				
604	04/06/18	13:00:00	16.332	247.6				
605	04/06/18	14:00:00	16.332	247.6				
606	04/06/18	15:00:00	16.713	688.9				
607	04/06/18	16:00:00	16.332	742.7				
608	04/06/18	17:00:00	16.713	1,033.3				
609	04/06/18	18:00:00	16.903	484.4				
610	04/06/18	19:00:00	16.808	86.1				
611	04/06/18	20:00:00	16.713	0.0				
612	04/06/18	21:00:00	17.760	0.0				
613	04/06/18	22:00:00	19.187	0.0				
614	04/06/18	23:00:00	18.806	0.0				
615	05/06/18	00:00:00	18.331	0.0				
616	05/06/18	01:00:00	17.665	0.0				
617	05/06/18	02:00:00	16.903	0.0				
618	05/06/18	03:00:00	17.094	0.0				
619	05/06/18	04:00:00	16.713	0.0				
620	05/06/18	05:00:00	16.618	0.0				
621	05/06/18	06:00:00	16.618	21.5				
622	05/06/18	07:00:00	16.713	75.3				
623	05/06/18	08:00:00	16.808	96.9				
624	05/06/18	09:00:00	16.713	172.2				
625	05/06/18	10:00:00	16.618	215.3				
626	05/06/18	11:00:00	16.332	172.2				
627	05/06/18	12:00:00	16.237	226.0				
628	05/06/18	13:00:00	17.094	172.2				
629	05/06/18	14:00:00	19.187	279.9				
630	05/06/18	15:00:00	18.521	495.1				
631	05/06/18	16:00:00	18.806	839.6				
632	05/06/18	17:00:00	18.426	64.6				
633	05/06/18	18:00:00	18.711	150.7				
634	05/06/18	19:00:00	18.521	53.8				
635	05/06/18	20:00:00	17.570	10.8				
636	05/06/18	21:00:00	17.379	0.0				
637	05/06/18	22:00:00	17.189	0.0				
638	05/06/18	23:00:00	17.284	0.0				
639	06/06/18	00:00:00	16.808	0.0				
640	06/06/18	01:00:00	16.713	0.0				
641	06/06/18	02:00:00	16.618	0.0				
642	06/06/18	03:00:00	16.808	0.0				
643	06/06/18	04:00:00	16.808	0.0				
644	06/06/18	05:00:00	16.332	0.0				
645	06/06/18	06:00:00	16.141	0.0				
646	06/06/18	07:00:00	16.332	0.0				
647	06/06/18	08:00:00	16.141	0.0				
648	06/06/18	09:00:00	16.237	10.8				
649	06/06/18	10:00:00	16.523	21.5				
650	06/06/18	11:00:00	16.808	10.8				
